Epoch,epoch,train_mae_sbp,train_mae_dbp,train_mae,val_mae_sbp,val_mae_dbp,val_mae,train_mse_sbp,train_mse_dbp,train_mse,val_mse_sbp,val_mse_dbp,val_mse,lr,features
13,13,11.952143792183168,6.200603423580047,18.152747308054277,11.875758171081543,6.170235753059387,18.04599380493164,272.84533592962447,77.20517041606288,350.0505065917969,270.2942581176758,6.170235753059387,276.4645004272461,0.1,"['CP', 'DT', 'SUT', 'SUT_DT_ADD']"
14,14,11.759645185162944,6.082500996128205,17.842146165909305,12.156239986419678,6.298250198364258,18.454490661621094,263.9318114249937,75.22167451920048,339.1534837292087,278.2006072998047,6.298250198364258,284.4988555908203,0.1,"['CP', 'DT', 'SUT', 'SUT_DT_ADD']"
15,15,11.857623223335512,6.123252591779155,17.98087593816942,11.624269008636475,6.232311010360718,17.856579780578613,268.2624999015562,75.63879468364101,343.9012963079637,263.1697807312012,6.232311010360718,269.4020881652832,0.1,"['CP', 'DT', 'SUT', 'SUT_DT_ADD']"
16,16,11.834284905464418,6.181813147760207,18.016098022460938,11.545263767242432,6.138777375221252,17.684041023254395,265.18985083795366,76.08175043905935,341.2716044764365,258.20188903808594,6.138777375221252,264.34066009521484,0.1,"['CP', 'DT', 'SUT', 'SUT_DT_ADD']"
17,17,11.692820456720167,6.070872629842451,17.76369304041709,11.622386455535889,6.038578033447266,17.660964488983154,263.1367423765121,74.98895780501827,338.12569895098284,266.565185546875,6.038578033447266,272.603759765625,0.1,"['CP', 'DT', 'SUT', 'SUT_DT_ADD']"
18,18,11.661639090507261,6.035164494668284,17.69680361593923,11.820170164108276,6.086427688598633,17.90659761428833,261.6185794953377,73.51778067311933,335.1363604145665,277.28980255126953,6.086427688598633,283.37623596191406,0.1,"['CP', 'DT', 'SUT', 'SUT_DT_ADD']"
19,19,11.768356876988564,6.122614399079354,17.89097127606792,11.718605041503906,6.103286981582642,17.82189178466797,266.5746829125189,74.48904492778163,341.06372956306706,264.4576110839844,6.103286981582642,270.56089782714844,0.1,"['CP', 'DT', 'SUT', 'SUT_DT_ADD']"
20,20,11.76510626269925,6.0641600085843,17.82926627128355,11.981990814208984,6.078406572341919,18.060397148132324,268.0300544000441,73.95987726026966,341.9899321525328,283.4129943847656,6.078406572341919,289.49139404296875,0.1,"['CP', 'DT', 'SUT', 'SUT_DT_ADD']"
21,21,11.766559662357453,6.084432171237085,17.85099189512191,11.983651638031006,6.1910988092422485,18.174750804901123,269.32405385663435,74.01467821674962,343.33873231949343,276.00818634033203,6.1910988092422485,282.1992874145508,0.1,"['CP', 'DT', 'SUT', 'SUT_DT_ADD']"
22,22,11.666811204725697,6.003676137616558,17.670487250051192,11.489997148513794,6.04412567615509,17.534122467041016,266.08494124873994,72.7650999253796,338.85003858996976,261.1478958129883,6.04412567615509,267.19202423095703,0.020000000000000004,"['CP', 'DT', 'SUT', 'SUT_DT_ADD']"
23,23,11.508449123751733,5.901131445361722,17.40958066140452,11.396304368972778,5.850082278251648,17.246386528015137,257.61068430254534,71.39965746479649,329.0103464434224,260.9610939025879,5.850082278251648,266.81117248535156,0.020000000000000004,"['CP', 'DT', 'SUT', 'SUT_DT_ADD']"
24,24,11.455042992868732,5.862288890346404,17.317331744778542,11.37373161315918,5.848582744598389,17.22231388092041,257.3731664842175,70.79072620022681,328.1638912077873,259.615535736084,5.848582744598389,265.464111328125,0.020000000000000004,"['CP', 'DT', 'SUT', 'SUT_DT_ADD']"
25,25,11.39174424448321,5.8551448391329854,17.246888991325132,11.36764144897461,5.850609660148621,17.21825075149536,255.91220191217238,70.76589522823211,326.6780986170615,260.1249656677246,5.850609660148621,265.9755744934082,0.020000000000000004,"['CP', 'DT', 'SUT', 'SUT_DT_ADD']"
26,26,11.35865697553081,5.840069140157392,17.198726346415857,11.33539366722107,5.88657820224762,17.221972465515137,254.27176100207913,70.52520382788873,324.79696556829634,256.0066947937012,5.88657820224762,261.8932762145996,0.020000000000000004,"['CP', 'DT', 'SUT', 'SUT_DT_ADD']"
27,27,11.310461198129962,5.851893640333606,17.16235480769988,11.422457933425903,5.911534428596497,17.33399200439453,252.34100489462577,70.92939979799333,323.2704044465096,264.4642639160156,5.911534428596497,270.3758087158203,0.020000000000000004,"['CP', 'DT', 'SUT', 'SUT_DT_ADD']"
28,28,11.266974018466088,5.849607052341584,17.116581024662143,11.307646751403809,5.902632474899292,17.21027946472168,251.91421558010964,70.51948719639933,322.43370302261843,256.78603744506836,5.902632474899292,262.68867111206055,0.020000000000000004,"['CP', 'DT', 'SUT', 'SUT_DT_ADD']"
29,29,11.305273517485588,5.8544147552982455,17.15968814972908,11.235901594161987,5.876903772354126,17.112805366516113,251.81207964497227,70.57689654442572,322.38897508190524,252.71626663208008,5.876903772354126,258.59316635131836,0.020000000000000004,"['CP', 'DT', 'SUT', 'SUT_DT_ADD']"
30,30,11.210207231583134,5.823630579056278,17.033837779875725,11.200035095214844,5.893771052360535,17.093806266784668,248.23761773878527,70.24426491029801,318.4818833874118,253.40888214111328,5.893771052360535,259.3026466369629,0.020000000000000004,"['CP', 'DT', 'SUT', 'SUT_DT_ADD']"
31,31,11.22066903883411,5.821448587602185,17.042117641818137,11.183112144470215,5.837090373039246,17.02020263671875,249.41145915369833,70.3537712097168,319.7652312247984,252.7355728149414,5.837090373039246,258.5726623535156,0.020000000000000004,"['CP', 'DT', 'SUT', 'SUT_DT_ADD']"
32,32,11.228481723416236,5.846060122213056,17.074541768720074,11.174902439117432,5.8633482456207275,17.03825092315674,249.89850493400328,70.51659319477696,320.41510009765625,254.55368041992188,5.8633482456207275,260.4170265197754,0.020000000000000004,"['CP', 'DT', 'SUT', 'SUT_DT_ADD']"
33,33,11.210371448147681,5.813745037201913,17.024116454585904,11.103764057159424,5.84823739528656,16.952001094818115,248.73062724451864,70.074400255757,318.8050290999874,249.3720703125,5.84823739528656,255.22030639648438,0.020000000000000004,"['CP', 'DT', 'SUT', 'SUT_DT_ADD']"
34,34,11.210356712341309,5.839191329094671,17.0495481183452,11.151856899261475,5.885984301567078,17.037840843200684,248.82835978846396,70.5639911774666,319.3923507198211,251.50505447387695,5.885984301567078,257.39104080200195,0.020000000000000004,"['CP', 'DT', 'SUT', 'SUT_DT_ADD']"
35,35,11.206252344192997,5.806250310713245,17.012502916397587,11.096011638641357,5.832543849945068,16.928555488586426,248.7049260293284,70.18726545764554,318.8921932097404,250.10210037231445,5.832543849945068,255.9346466064453,0.020000000000000004,"['CP', 'DT', 'SUT', 'SUT_DT_ADD']"
36,36,11.162034250074818,5.820299579251197,16.98233389085339,11.150321960449219,5.8340065479278564,16.984328746795654,247.60670028194303,70.33665121755293,317.94334854618194,251.7960433959961,5.8340065479278564,257.6300468444824,0.020000000000000004,"['CP', 'DT', 'SUT', 'SUT_DT_ADD']"
37,37,11.227445540889617,5.801103868792134,17.028549255863314,11.126147985458374,5.840585112571716,16.9667329788208,250.76538332047002,70.08465071647397,320.8500336677797,248.123291015625,5.840585112571716,253.96387481689453,0.020000000000000004,"['CP', 'DT', 'SUT', 'SUT_DT_ADD']"
38,38,11.20802104088568,5.818787082549064,17.02680790808893,11.073124408721924,5.854150772094727,16.927274703979492,249.3510205668788,70.59419681179908,319.9452199628276,249.25286865234375,5.854150772094727,255.10702514648438,0.020000000000000004,"['CP', 'DT', 'SUT', 'SUT_DT_ADD']"
39,39,11.168797400689893,5.812131343349334,16.98092879018476,11.107604503631592,5.855229377746582,16.962834358215332,247.9699209890058,70.64144639045962,318.6113694713962,250.2751350402832,5.855229377746582,256.13036346435547,0.020000000000000004,"['CP', 'DT', 'SUT', 'SUT_DT_ADD']"
40,40,11.127700467263498,5.787757350552466,16.915457817815966,11.062663793563843,5.811344623565674,16.874008178710938,246.88887860698085,70.3982445501512,317.28712315713204,249.1968002319336,5.811344623565674,255.00815200805664,0.020000000000000004,"['CP', 'DT', 'SUT', 'SUT_DT_ADD']"
41,41,11.120410488497827,5.777849443497196,16.89825993199502,11.061151266098022,5.825679779052734,16.886831283569336,246.50535485052293,70.1393784553774,316.64473305979084,250.32317733764648,5.825679779052734,256.1488571166992,0.020000000000000004,"['CP', 'DT', 'SUT', 'SUT_DT_ADD']"
42,42,11.08379037918583,5.776971878543977,16.860762257729807,11.04345440864563,5.813619494438171,16.85707426071167,245.6177707795174,70.48682317426127,316.10459260017643,248.49098587036133,5.813619494438171,254.30460739135742,0.020000000000000004,"['CP', 'DT', 'SUT', 'SUT_DT_ADD']"
43,43,11.089274314142042,5.7498668701417985,16.839141168901996,11.126274347305298,5.810723304748535,16.936996936798096,246.66885523642264,69.94668554490612,316.61553955078125,251.29105758666992,5.810723304748535,257.1017761230469,0.004000000000000001,"['CP', 'DT', 'SUT', 'SUT_DT_ADD']"
44,44,11.041798530086394,5.730979734851468,16.7727784187563,11.021874189376831,5.7778342962265015,16.7997088432312,244.5150830668788,70.02964315106792,314.5447289251512,249.39841842651367,5.7778342962265015,255.17625427246094,0.004000000000000001,"['CP', 'DT', 'SUT', 'SUT_DT_ADD']"
45,45,10.981950759887695,5.716224808846751,16.698175645643666,11.017562866210938,5.790603995323181,16.808166980743408,243.4800277217742,69.67696749779486,313.15699325069306,248.40892028808594,5.790603995323181,254.19952774047852,0.004000000000000001,"['CP', 'DT', 'SUT', 'SUT_DT_ADD']"
46,46,11.00172608898532,5.723705307129891,16.725431380733365,10.999539375305176,5.786693215370178,16.786232471466064,244.15657486454134,69.74654585315335,313.90312047158517,248.41884994506836,5.786693215370178,254.2055435180664,0.004000000000000001,"['CP', 'DT', 'SUT', 'SUT_DT_ADD']"
47,47,10.9766664197368,5.721163841985887,16.697830169431626,10.996417999267578,5.793161034584045,16.789578437805176,243.85781565020162,69.72198978547127,313.5798083889869,247.1116714477539,5.793161034584045,252.9048309326172,0.004000000000000001,"['CP', 'DT', 'SUT', 'SUT_DT_ADD']"
48,48,11.01379745237289,5.733902562049128,16.74770022976783,10.994265794754028,5.79525625705719,16.789522171020508,244.81234495101435,69.81316277288622,314.6255069855721,247.16012573242188,5.79525625705719,252.95538330078125,0.004000000000000001,"['CP', 'DT', 'SUT', 'SUT_DT_ADD']"
49,49,10.990538935507498,5.71999849811677,16.71053744900611,10.98978304862976,5.779217839241028,16.76900053024292,243.73750600507182,69.89652695194367,313.634033203125,248.06988906860352,5.779217839241028,253.8491096496582,0.004000000000000001,"['CP', 'DT', 'SUT', 'SUT_DT_ADD']"
50,50,11.007325141660628,5.735067167589741,16.742392447686964,10.966482400894165,5.775039792060852,16.741522312164307,244.52622838174142,70.02934831188571,314.55557546307966,247.9421844482422,5.775039792060852,253.71722030639648,0.004000000000000001,"['CP', 'DT', 'SUT', 'SUT_DT_ADD']"
51,51,10.96441675001575,5.715007843509797,16.679424624289236,10.997132301330566,5.773426055908203,16.77055835723877,243.4150927143712,69.85703449864542,313.2721252441406,248.87075424194336,5.773426055908203,254.64418411254883,0.004000000000000001,"['CP', 'DT', 'SUT', 'SUT_DT_ADD']"
52,52,10.982809251354587,5.7236562082844396,16.706465290438743,10.960000991821289,5.7731276750564575,16.7331280708313,243.69159083212577,69.90543168590915,313.5970203030494,247.51425170898438,5.7731276750564575,253.2873764038086,0.004000000000000001,"['CP', 'DT', 'SUT', 'SUT_DT_ADD']"
53,53,11.008632475329984,5.732642835186374,16.741275387425578,11.008341550827026,5.793477296829224,16.801819324493408,244.9145010671308,70.11376953125,315.0282691217238,248.9869728088379,5.793477296829224,254.78044891357422,0.0008000000000000003,"['CP', 'DT', 'SUT', 'SUT_DT_ADD']"
54,54,10.981513146431215,5.7158035462902435,16.69731678501252,10.995963096618652,5.775289297103882,16.771252155303955,244.0536873109879,70.08417289487777,314.1378606980847,249.40015411376953,5.775289297103882,255.17544174194336,0.0008000000000000003,"['CP', 'DT', 'SUT', 'SUT_DT_ADD']"
55,55,10.964905400430002,5.709535721809633,16.674440968421198,10.984605073928833,5.772654294967651,16.757259845733643,243.44730155698716,69.49885423721805,312.94615714780747,248.87494659423828,5.772654294967651,254.64760208129883,0.0008000000000000003,"['CP', 'DT', 'SUT', 'SUT_DT_ADD']"
56,56,10.955465962809901,5.698908713556105,16.65437461483863,10.984521627426147,5.7695828676223755,16.754104137420654,243.3085213938067,69.5915283695344,312.9000490250126,248.8736686706543,5.7695828676223755,254.64325332641602,0.0008000000000000003,"['CP', 'DT', 'SUT', 'SUT_DT_ADD']"
57,57,10.972117639357045,5.725250244140625,16.697367852733983,10.989311933517456,5.766478538513184,16.75579023361206,243.20082190728957,69.90692790862053,313.1077487084173,248.78461456298828,5.766478538513184,254.55109405517578,0.0008000000000000003,"['CP', 'DT', 'SUT', 'SUT_DT_ADD']"
58,58,10.94553304487659,5.714467110172395,16.660000062757923,10.981005907058716,5.767587423324585,16.7485933303833,242.48384438791584,69.96447716989825,312.44832192697834,248.69607162475586,5.767587423324585,254.46366119384766,0.0008000000000000003,"['CP', 'DT', 'SUT', 'SUT_DT_ADD']"
59,59,10.977017187303112,5.704371129312823,16.68138817817934,10.982032060623169,5.766390562057495,16.748422622680664,244.05755172237272,69.7124415982154,313.7699919669859,248.97074127197266,5.766390562057495,254.73713302612305,0.00016000000000000007,"['CP', 'DT', 'SUT', 'SUT_DT_ADD']"
60,60,10.942327499389648,5.700899324109478,16.64322696193572,10.983062744140625,5.768423676490784,16.75148630142212,242.804685531124,69.53316571635585,312.33785420079386,249.02357482910156,5.768423676490784,254.7920036315918,0.00016000000000000007,"['CP', 'DT', 'SUT', 'SUT_DT_ADD']"
61,61,10.972387283079085,5.705961596581243,16.678348818132953,10.990661382675171,5.768090486526489,16.75875186920166,244.0081747731855,69.65366892660818,313.6618406234249,249.49827194213867,5.768090486526489,255.26636123657227,0.00016000000000000007,"['CP', 'DT', 'SUT', 'SUT_DT_ADD']"
62,62,10.968905818077825,5.714097945920883,16.683003825526082,10.977771520614624,5.7668821811676025,16.74465322494507,243.68259897539693,69.91070901193926,313.59330601846017,248.74246215820312,5.7668821811676025,254.50934219360352,0.00016000000000000007,"['CP', 'DT', 'SUT', 'SUT_DT_ADD']"
63,63,10.972899436950684,5.71669360130064,16.689593038251324,10.982001304626465,5.76620078086853,16.748201847076416,243.88364484233242,69.88576113793158,313.7694091796875,248.61497116088867,5.76620078086853,254.38117218017578,0.00016000000000000007,"['CP', 'DT', 'SUT', 'SUT_DT_ADD']"
64,64,10.94454405384679,5.699918270111084,16.64446240086709,10.98697566986084,5.7666754722595215,16.75365114212036,243.00502112603957,69.63522880308089,312.64024894468247,248.9800148010254,5.7666754722595215,254.74668884277344,0.00016000000000000007,"['CP', 'DT', 'SUT', 'SUT_DT_ADD']"
65,65,10.954219510478358,5.698485605178341,16.65270513103854,10.978436708450317,5.765448808670044,16.74388551712036,243.21226501464844,69.67967765561995,312.8919421780494,248.68264770507812,5.765448808670044,254.4480972290039,5e-05,"['CP', 'DT', 'SUT', 'SUT_DT_ADD']"
66,66,10.944186733615014,5.703834764419064,16.648021605706983,10.970268964767456,5.764816522598267,16.735085487365723,243.1367404076361,69.80434639223161,312.9410872920867,248.3482551574707,5.764816522598267,254.1130714416504,5e-05,"['CP', 'DT', 'SUT', 'SUT_DT_ADD']"
67,67,10.934393605878276,5.698141051876929,16.632534673137048,10.985126733779907,5.7676039934158325,16.75273084640503,242.18130493164062,69.6233618951613,311.80466781123994,248.7333106994629,5.7676039934158325,254.50091552734375,5e-05,"['CP', 'DT', 'SUT', 'SUT_DT_ADD']"
68,68,10.973349755810153,5.696842701204361,16.670192533923732,10.981765747070312,5.765496134757996,16.747262477874756,243.60813854586692,69.47832304431546,313.08645925214216,249.03557205200195,5.765496134757996,254.80106735229492,5e-05,"['CP', 'DT', 'SUT', 'SUT_DT_ADD']"
69,69,10.947320599709787,5.7094181737592145,16.65673892728744,10.975688934326172,5.766967415809631,16.742656230926514,242.8439020956716,69.74795519921088,312.59185987903226,248.48379135131836,5.766967415809631,254.25075912475586,5e-05,"['CP', 'DT', 'SUT', 'SUT_DT_ADD']"
70,70,10.934144912227508,5.692264295393421,16.62640922300277,10.978407382965088,5.766093969345093,16.7445011138916,242.63057142688382,69.64391068489321,312.2744800198463,248.92313385009766,5.766093969345093,254.68922805786133,5e-05,"['CP', 'DT', 'SUT', 'SUT_DT_ADD']"
71,71,10.95837660758726,5.7054033279418945,16.663780058583907,10.981635093688965,5.766916394233704,16.748551845550537,243.5861068233367,69.73500516337734,313.3211108792213,248.77041625976562,5.766916394233704,254.53732681274414,5e-05,"['CP', 'DT', 'SUT', 'SUT_DT_ADD']"
72,72,10.930202176493983,5.695488714402722,16.625690921660393,10.97656798362732,5.766413331031799,16.742981433868408,242.46759722309727,69.60473595896075,312.0723335512223,248.76129150390625,5.766413331031799,254.52770233154297,5e-05,"['CP', 'DT', 'SUT', 'SUT_DT_ADD']"
73,73,10.965871995495212,5.718018316453503,16.68389025042134,10.974396467208862,5.766018509864807,16.74041509628296,243.7718308971774,69.97854651174238,313.7503809775076,248.5079002380371,5.766018509864807,254.27391815185547,5e-05,"['CP', 'DT', 'SUT', 'SUT_DT_ADD']"
74,74,10.959863385846537,5.702320729532549,16.66218413076093,10.975963592529297,5.764080286026001,16.74004364013672,243.06795132544732,69.74098697785408,312.8089392877394,248.77247619628906,5.764080286026001,254.53655624389648,5e-05,"['CP', 'DT', 'SUT', 'SUT_DT_ADD']"
75,75,10.974864436734107,5.706337574989565,16.68120199634183,10.997767686843872,5.7690441608428955,16.766811847686768,244.206299812563,69.72919697915354,313.9354966686618,249.57790756225586,5.7690441608428955,255.34695053100586,5e-05,"['CP', 'DT', 'SUT', 'SUT_DT_ADD']"
76,76,10.941048499076597,5.705424770232169,16.646473392363518,10.979181051254272,5.76699960231781,16.746180534362793,242.6456549859816,69.71918536770728,312.3648376464844,248.5318832397461,5.76699960231781,254.29888534545898,5e-05,"['CP', 'DT', 'SUT', 'SUT_DT_ADD']"
77,77,10.954907540352114,5.707792558977681,16.662700222384544,10.974647283554077,5.76427435874939,16.738921642303467,243.4246855705015,69.84444919709236,313.2691355059224,248.58181762695312,5.76427435874939,254.34609603881836,5e-05,"['CP', 'DT', 'SUT', 'SUT_DT_ADD']"
78,78,10.940528469700967,5.701135927631009,16.641664351186446,10.982906103134155,5.7696754932403564,16.75258159637451,242.9767382221837,69.6393809164724,312.6161184003276,248.72289276123047,5.7696754932403564,254.49256896972656,5e-05,"['CP', 'DT', 'SUT', 'SUT_DT_ADD']"
79,79,10.94736748356973,5.705850278177569,16.653217654074393,10.980332374572754,5.766093850135803,16.746426582336426,243.00589579920614,69.73053544567478,312.7364314909904,249.43144989013672,5.766093850135803,255.19754791259766,5e-05,"['CP', 'DT', 'SUT', 'SUT_DT_ADD']"
80,80,10.946760731358681,5.701429120955929,16.64818976002355,10.97316575050354,5.765393853187561,16.73855972290039,242.79535798103578,69.70020601826329,312.4955660912298,248.42245483398438,5.765393853187561,254.18784713745117,5e-05,"['CP', 'DT', 'SUT', 'SUT_DT_ADD']"
81,81,10.935878661371046,5.703209184831189,16.639087800056704,10.981417179107666,5.76737105846405,16.748787879943848,242.4099834811303,69.74852014357045,312.1585004252772,248.62585067749023,5.76737105846405,254.3932228088379,5e-05,"['CP', 'DT', 'SUT', 'SUT_DT_ADD']"
82,82,10.960070425464261,5.706776911212552,16.666847382822343,10.975539684295654,5.764834046363831,16.740374088287354,243.65115159557712,69.85441355551443,313.5055640435988,248.7799835205078,5.764834046363831,254.54481887817383,5e-05,"['CP', 'DT', 'SUT', 'SUT_DT_ADD']"
83,83,10.961135802730437,5.7104467576549895,16.67158252962174,10.974376440048218,5.76521635055542,16.739593029022217,243.3179473876953,69.69623762561429,313.0141837827621,248.42056274414062,5.76521635055542,254.18577575683594,5e-05,"['CP', 'DT', 'SUT', 'SUT_DT_ADD']"
84,84,10.946896522275862,5.7077182031446885,16.654614786947928,10.979637384414673,5.765873908996582,16.745511054992676,243.0467519452495,69.8047630556168,312.8515152469758,249.06401824951172,5.765873908996582,254.82989501953125,5e-05,"['CP', 'DT', 'SUT', 'SUT_DT_ADD']"
85,85,10.961902433826078,5.705859215028824,16.667761648854903,10.982200860977173,5.767852544784546,16.75005340576172,243.1887945359753,69.79081036967617,312.97960441343247,248.76653289794922,5.767852544784546,254.5343780517578,5e-05,"['CP', 'DT', 'SUT', 'SUT_DT_ADD']"
86,86,10.937639082631756,5.696650043610604,16.6342892800608,10.980249166488647,5.769306302070618,16.749555110931396,242.6902889128654,69.53141920028195,312.2217072517641,248.79157638549805,5.769306302070618,254.56088256835938,5e-05,"['CP', 'DT', 'SUT', 'SUT_DT_ADD']"
87,87,10.960906890130811,5.699282692324731,16.660189505546324,10.975799798965454,5.765609383583069,16.741409301757812,243.61171057916457,69.69959419004378,313.3113078455771,248.4628677368164,5.765609383583069,254.22847747802734,5e-05,"['CP', 'DT', 'SUT', 'SUT_DT_ADD']"
88,88,10.950153504648517,5.698350675644413,16.648504134147398,10.980393171310425,5.767389535903931,16.747782707214355,242.88431672127015,69.57780013545867,312.46211587229084,248.7811508178711,5.767389535903931,254.5485382080078,5e-05,"['CP', 'DT', 'SUT', 'SUT_DT_ADD']"
89,89,10.942218842044953,5.705044407998362,16.647263280807003,10.980460405349731,5.768210291862488,16.74867057800293,242.733394499748,69.6855583190918,312.41895220356605,248.7537078857422,5.768210291862488,254.52191543579102,5e-05,"['CP', 'DT', 'SUT', 'SUT_DT_ADD']"
90,90,10.950882788627379,5.710671732502599,16.66155439807523,10.970001935958862,5.76528799533844,16.735290050506592,242.66921997070312,69.80242390786448,312.47164424773183,248.61659240722656,5.76528799533844,254.38187408447266,5e-05,"['CP', 'DT', 'SUT', 'SUT_DT_ADD']"
91,91,10.949379982486848,5.701455454672536,16.650835406395696,10.975661754608154,5.767277479171753,16.742939472198486,243.4586718159337,69.76538528934601,313.2240551364037,248.75664901733398,5.767277479171753,254.52392578125,5e-05,"['CP', 'DT', 'SUT', 'SUT_DT_ADD']"
92,92,10.961682781096428,5.711750599645799,16.673433303833008,10.970152616500854,5.764862656593323,16.735015392303467,243.7315905171056,69.80063727594191,313.532228531376,248.29816436767578,5.764862656593323,254.06303024291992,5e-05,"['CP', 'DT', 'SUT', 'SUT_DT_ADD']"
93,93,10.958310496422552,5.702109382998559,16.660419894802956,10.97872257232666,5.768307209014893,16.74703025817871,243.27784729003906,69.62367580782983,312.90152075982866,248.54101943969727,5.768307209014893,254.309326171875,5e-05,"['CP', 'DT', 'SUT', 'SUT_DT_ADD']"
94,94,10.954605440939627,5.6927316419539915,16.647337113657304,10.977701187133789,5.766651630401611,16.744352340698242,243.1315164873677,69.63390264203471,312.7654182680192,248.6166648864746,5.766651630401611,254.38331604003906,5e-05,"['CP', 'DT', 'SUT', 'SUT_DT_ADD']"
95,95,10.949357709577006,5.6928314855021815,16.642189148933657,10.983510732650757,5.768279433250427,16.751790523529053,242.7856184436429,69.6024035792197,312.38801919260334,248.9523582458496,5.768279433250427,254.72063064575195,5e-05,"['CP', 'DT', 'SUT', 'SUT_DT_ADD']"
96,96,10.943120125801332,5.692527463359218,16.635647527633175,10.980892658233643,5.767170548439026,16.74806308746338,242.68639398390246,69.57297958866242,312.2593718497984,248.92609405517578,5.767170548439026,254.6932601928711,5e-05,"['CP', 'DT', 'SUT', 'SUT_DT_ADD']"
97,97,10.980280291649603,5.726281581386443,16.706561796126827,10.969476222991943,5.765985369682312,16.735461711883545,244.24464121172505,70.0506823139806,314.29532352570567,247.89385604858398,5.765985369682312,253.65984725952148,5e-05,"['CP', 'DT', 'SUT', 'SUT_DT_ADD']"
98,98,10.973933035327542,5.695666697717482,16.669599686899492,10.971840143203735,5.766536116600037,16.73837661743164,244.06700971049648,69.7178562533471,313.7848658407888,248.2607765197754,5.766536116600037,254.02731704711914,5e-05,"['CP', 'DT', 'SUT', 'SUT_DT_ADD']"
99,99,10.96797106342931,5.7167163356657955,16.684687245276667,10.97944164276123,5.767918109893799,16.747360229492188,243.74865230437248,69.96310104862336,313.7117526146673,248.68173599243164,5.767918109893799,254.44964981079102,5e-05,"['CP', 'DT', 'SUT', 'SUT_DT_ADD']"
