epoch,train_mae_sbp,train_mae_dbp,train_mae,val_mae_sbp,val_mae_dbp,val_mae,train_mse_sbp,train_mse_dbp,train_mse,val_mse_sbp,val_mse_dbp,val_mse,lr,features
15,9.421870539265294,5.135500661788448,14.557371170290056,9.463732957839966,4.989634871482849,14.453367948532104,177.8235877252394,57.54804525067729,235.37163223758822,180.5430679321289,4.989634871482849,185.5327033996582,0.1,"['CP', 'DT', 'SUT', 'SUT_DT_ADD', 'SW_DW_ADD50']"
16,9.328394366848853,5.044613345976798,14.373007682061964,9.099966764450073,4.948456525802612,14.048423290252686,175.61510344474547,56.29982720651934,231.91492978988154,163.90891647338867,4.948456525802612,168.85737228393555,0.1,"['CP', 'DT', 'SUT', 'SUT_DT_ADD', 'SW_DW_ADD50']"
17,9.238067750007875,5.0558035142960085,14.293871264303885,9.079351902008057,4.938403844833374,14.01775574684143,172.71025823777723,56.028094260923325,228.7383516373173,163.09625244140625,4.938403844833374,168.0346565246582,0.1,"['CP', 'DT', 'SUT', 'SUT_DT_ADD', 'SW_DW_ADD50']"
18,9.333793240208779,5.054533819998464,14.388327014061712,9.191765308380127,4.906396269798279,14.098161697387695,175.06505215552545,56.35772545106949,231.4227782218687,166.18238830566406,4.906396269798279,171.08878326416016,0.1,"['CP', 'DT', 'SUT', 'SUT_DT_ADD', 'SW_DW_ADD50']"
19,9.165522913778982,5.038332477692635,14.203855268416866,8.94348430633545,4.886023044586182,13.82950735092163,169.7853260655557,55.95753109839655,225.74285691784274,163.99943161010742,4.886023044586182,168.8854522705078,0.1,"['CP', 'DT', 'SUT', 'SUT_DT_ADD', 'SW_DW_ADD50']"
20,9.223424450043709,5.047478275914346,14.270902725958056,9.226471900939941,5.1203837394714355,14.346855878829956,172.58104435090095,56.33153693906723,228.91258288967995,167.5323143005371,5.1203837394714355,172.6526985168457,0.1,"['CP', 'DT', 'SUT', 'SUT_DT_ADD', 'SW_DW_ADD50']"
21,9.222137051243935,5.0648125217806905,14.286949557642783,9.247307300567627,4.991261959075928,14.238569259643555,171.73435875677293,56.47441593293221,228.20877665858114,167.26569747924805,4.991261959075928,172.2569580078125,0.1,"['CP', 'DT', 'SUT', 'SUT_DT_ADD', 'SW_DW_ADD50']"
22,9.210161609034385,5.103674704028714,14.31383628229941,9.144843816757202,4.943103313446045,14.087947130203247,170.14486891223538,56.627818815169796,226.77268883489793,169.91825103759766,4.943103313446045,174.86135482788086,0.1,"['CP', 'DT', 'SUT', 'SUT_DT_ADD', 'SW_DW_ADD50']"
23,9.262119016339701,5.038493740943171,14.300612757282872,8.936607360839844,4.883387923240662,13.819995403289795,173.62752852901335,56.40599478444746,230.0335235595703,163.85700225830078,4.883387923240662,168.7403907775879,0.1,"['CP', 'DT', 'SUT', 'SUT_DT_ADD', 'SW_DW_ADD50']"
24,9.117633573470577,5.011124518609816,14.128758153607768,9.249660730361938,4.972582101821899,14.222242832183838,169.8452365013861,55.69559835618542,225.54083498062627,170.10220336914062,4.972582101821899,175.0747833251953,0.1,"['CP', 'DT', 'SUT', 'SUT_DT_ADD', 'SW_DW_ADD50']"
25,9.137157501712922,4.987269970678514,14.124427518536967,9.164497375488281,4.935767292976379,14.10026478767395,169.18304246471774,55.602523311491936,224.78556577620967,167.94891738891602,4.935767292976379,172.88468170166016,0.1,"['CP', 'DT', 'SUT', 'SUT_DT_ADD', 'SW_DW_ADD50']"
26,9.240561977509529,4.991546292458811,14.232108269968341,9.133206367492676,4.934505581855774,14.06771183013916,172.14012293661796,55.11588964154643,227.25601343954764,164.82969665527344,4.934505581855774,169.7642059326172,0.1,"['CP', 'DT', 'SUT', 'SUT_DT_ADD', 'SW_DW_ADD50']"
27,9.138614039267264,4.937385589845719,14.075999598349295,9.090531826019287,4.90192437171936,13.992456436157227,169.77198003953504,54.378914002449285,224.15089367282005,166.93824005126953,4.90192437171936,171.8401641845703,0.1,"['CP', 'DT', 'SUT', 'SUT_DT_ADD', 'SW_DW_ADD50']"
28,9.130444865072928,4.943513947148477,14.073958889130623,9.05026125907898,4.891244292259216,13.941505432128906,170.70369055963332,54.37251343265657,225.07620386923514,168.1943702697754,4.891244292259216,173.08561325073242,0.1,"['CP', 'DT', 'SUT', 'SUT_DT_ADD', 'SW_DW_ADD50']"
29,9.132323603476248,4.990315714190083,14.122639379193705,9.075143575668335,4.8612717390060425,13.936415433883667,170.69610891034526,55.509600608579575,226.2057091497606,168.93675231933594,4.8612717390060425,173.79802703857422,0.1,"['CP', 'DT', 'SUT', 'SUT_DT_ADD', 'SW_DW_ADD50']"
30,9.107937043712985,4.918152116960095,14.026089145291236,8.929674863815308,4.922960638999939,13.852635383605957,170.54774721207158,54.564650135655555,225.11239820911038,160.25176239013672,4.922960638999939,165.17472457885742,0.1,"['CP', 'DT', 'SUT', 'SUT_DT_ADD', 'SW_DW_ADD50']"
31,9.033473876214796,4.913311389184767,13.946785188490345,9.005909442901611,4.797764420509338,13.80367398262024,167.35865045362902,54.15636001094695,221.51501120290447,167.29894638061523,4.797764420509338,172.0967140197754,0.1,"['CP', 'DT', 'SUT', 'SUT_DT_ADD', 'SW_DW_ADD50']"
32,9.037724771807271,4.964536836070399,14.002261592495826,9.381378889083862,5.307135701179504,14.688514709472656,167.6856212000693,53.95412075904108,221.63974097467238,170.94676971435547,5.307135701179504,176.25390625,0.1,"['CP', 'DT', 'SUT', 'SUT_DT_ADD', 'SW_DW_ADD50']"
33,9.15134346869684,5.010021117425734,14.16136464764995,9.037757635116577,4.819480776786804,13.857238531112671,170.7672847624748,54.14353487568517,224.91081976121473,164.31410598754883,4.819480776786804,169.13358688354492,0.1,"['CP', 'DT', 'SUT', 'SUT_DT_ADD', 'SW_DW_ADD50']"
34,9.161799000155542,4.991825918997487,14.153624903771185,9.204668760299683,4.941835880279541,14.146504878997803,169.4566192626953,54.66914576868857,224.12576392389113,169.89133071899414,4.941835880279541,174.83316802978516,0.1,"['CP', 'DT', 'SUT', 'SUT_DT_ADD', 'SW_DW_ADD50']"
35,9.15674877166748,5.018621367792929,14.175370154842254,8.87537693977356,4.869766473770142,13.745143413543701,168.41519165039062,54.893809779997795,223.30900179955268,159.59473419189453,4.869766473770142,164.4645004272461,0.1,"['CP', 'DT', 'SUT', 'SUT_DT_ADD', 'SW_DW_ADD50']"
36,9.020877622788952,4.868961688010923,13.889839264654345,9.03308391571045,5.086652040481567,14.119735956192017,166.86039586221017,52.99290257115518,219.8532970797631,163.40621948242188,5.086652040481567,168.49287033081055,0.1,"['CP', 'DT', 'SUT', 'SUT_DT_ADD', 'SW_DW_ADD50']"
37,9.038481281649682,4.930209421342419,13.968690656846569,8.865013122558594,4.714132308959961,13.579145431518555,167.15004164172757,53.38478322182932,220.53482547883064,161.91714096069336,4.714132308959961,166.6312713623047,0.1,"['CP', 'DT', 'SUT', 'SUT_DT_ADD', 'SW_DW_ADD50']"
38,9.014851293256205,4.893221532144854,13.908072840782904,9.246545791625977,5.014743447303772,14.261289596557617,166.20784144247733,52.40643802765877,218.61427897791708,173.06951522827148,5.014743447303772,178.08425903320312,0.1,"['CP', 'DT', 'SUT', 'SUT_DT_ADD', 'SW_DW_ADD50']"
39,9.044566862044796,4.91201723775556,13.956584099800356,8.956079244613647,4.803548574447632,13.75962781906128,167.50904403194303,53.69452728763704,221.20357144263482,159.90004348754883,4.803548574447632,164.7035903930664,0.1,"['CP', 'DT', 'SUT', 'SUT_DT_ADD', 'SW_DW_ADD50']"
40,8.959491637445264,4.872045332385648,13.831536939067226,8.960065603256226,4.7027952671051025,13.662860870361328,164.68756349625127,52.77471923828125,217.46228175009452,163.04155731201172,4.7027952671051025,167.74435424804688,0.1,"['CP', 'DT', 'SUT', 'SUT_DT_ADD', 'SW_DW_ADD50']"
41,8.98972782011955,4.825211063508065,13.814938914391302,8.768013715744019,4.76599395275116,13.534007787704468,166.15573218560988,52.47716768326298,218.63289962276335,158.24027633666992,4.76599395275116,163.00626754760742,0.1,"['CP', 'DT', 'SUT', 'SUT_DT_ADD', 'SW_DW_ADD50']"
42,8.895367099392798,4.827526461693548,13.722893499558971,8.987597465515137,4.817043900489807,13.804641485214233,163.9907959968813,51.74052256922568,215.73131831999748,162.69182968139648,4.817043900489807,167.5088768005371,0.1,"['CP', 'DT', 'SUT', 'SUT_DT_ADD', 'SW_DW_ADD50']"
43,8.916279269802954,4.832653445582236,13.748932776912566,8.765839576721191,4.678933262825012,13.444772720336914,164.86766396799396,52.31955288302514,217.18721648185485,160.01280212402344,4.678933262825012,164.6917381286621,0.1,"['CP', 'DT', 'SUT', 'SUT_DT_ADD', 'SW_DW_ADD50']"
44,8.861656988820721,4.799940816817745,13.661597867165842,8.702544450759888,4.6116942167282104,13.314238548278809,163.2859900689894,51.851138822494015,215.13712827620967,155.45302963256836,4.6116942167282104,160.06472778320312,0.1,"['CP', 'DT', 'SUT', 'SUT_DT_ADD', 'SW_DW_ADD50']"
45,8.904564919010285,4.835439928116337,13.740004785599247,9.148715019226074,4.969423174858093,14.118138074874878,165.07417789582283,52.68542000555223,217.75959827053933,172.9463233947754,4.969423174858093,177.9157485961914,0.1,"['CP', 'DT', 'SUT', 'SUT_DT_ADD', 'SW_DW_ADD50']"
46,8.94876052487281,4.8226482329830045,13.771408788619503,8.792505979537964,4.734769582748413,13.527275562286377,164.65384354129915,51.65485308247228,216.3086971159904,158.3388214111328,4.734769582748413,163.07358932495117,0.1,"['CP', 'DT', 'SUT', 'SUT_DT_ADD', 'SW_DW_ADD50']"
47,8.933426518594064,4.82214375465147,13.75557025786369,8.800352573394775,4.698143839836121,13.498496294021606,165.08361274965347,52.14563701998803,217.229250015751,162.99876403808594,4.698143839836121,167.69690704345703,0.1,"['CP', 'DT', 'SUT', 'SUT_DT_ADD', 'SW_DW_ADD50']"
48,8.956145717251685,4.803551766180223,13.759697483431909,8.850826263427734,4.592671751976013,13.443498134613037,164.8846735800466,52.38356916366085,217.26824311287172,163.5566749572754,4.592671751976013,168.14934539794922,0.1,"['CP', 'DT', 'SUT', 'SUT_DT_ADD', 'SW_DW_ADD50']"
49,9.047102528233681,4.803403208332677,13.850505798093733,9.310539484024048,4.980531215667725,14.291070699691772,166.3885217482044,52.165525620983495,218.55404761529738,174.05102920532227,4.980531215667725,179.03156280517578,0.1,"['CP', 'DT', 'SUT', 'SUT_DT_ADD', 'SW_DW_ADD50']"
50,9.02718344042378,4.879811348453645,13.906994788877425,8.643917798995972,4.655692934989929,13.29961085319519,168.512941422001,52.74390066823652,221.25684332078504,155.11702728271484,4.655692934989929,159.77272033691406,0.1,"['CP', 'DT', 'SUT', 'SUT_DT_ADD', 'SW_DW_ADD50']"
51,8.943344116210938,4.864065324106524,13.807409471081149,9.074230432510376,4.880350232124329,13.954580545425415,165.4365514939831,51.93087313252111,217.36742376512098,168.43088912963867,4.880350232124329,173.31124114990234,0.1,"['CP', 'DT', 'SUT', 'SUT_DT_ADD', 'SW_DW_ADD50']"
52,8.990689862158991,4.893554933609501,13.884244765004803,8.842001914978027,4.907788634300232,13.749790668487549,166.33472614903604,52.93086070399131,219.26558709913684,155.51244735717773,4.907788634300232,160.42023849487305,0.1,"['CP', 'DT', 'SUT', 'SUT_DT_ADD', 'SW_DW_ADD50']"
53,8.919926920244771,4.832011576621763,13.751938512248378,9.01043963432312,4.734349250793457,13.744788885116577,164.28770840552545,51.523397753315585,215.81110603578628,163.2545166015625,4.734349250793457,167.98886489868164,0.1,"['CP', 'DT', 'SUT', 'SUT_DT_ADD', 'SW_DW_ADD50']"
54,8.869605864247967,4.792393084495298,13.661998871834047,8.960032939910889,4.6726367473602295,13.632669687271118,162.9978243920111,51.276131660707534,214.27395531439012,166.7017707824707,4.6726367473602295,171.37440490722656,0.1,"['CP', 'DT', 'SUT', 'SUT_DT_ADD', 'SW_DW_ADD50']"
55,8.948588125167355,4.814878817527525,13.763466865785661,8.781891822814941,4.68749725818634,13.469388961791992,166.39355321084298,51.584300256544545,217.9778535904423,158.21979141235352,4.68749725818634,162.90729141235352,0.1,"['CP', 'DT', 'SUT', 'SUT_DT_ADD', 'SW_DW_ADD50']"
56,8.91912284974129,4.803922545525335,13.723045441412157,8.779826879501343,4.840155720710754,13.619982719421387,164.7520215434413,51.24320688555318,215.99522793677545,156.38611602783203,4.840155720710754,161.22626876831055,0.1,"['CP', 'DT', 'SUT', 'SUT_DT_ADD', 'SW_DW_ADD50']"
57,8.852756069552514,4.812840615549395,13.665596654338222,8.612103462219238,4.810666799545288,13.422770261764526,163.60831082251764,51.87208507907006,215.4803944249307,155.2246322631836,4.810666799545288,160.03529739379883,0.1,"['CP', 'DT', 'SUT', 'SUT_DT_ADD', 'SW_DW_ADD50']"
58,8.850082489752001,4.772840115331834,13.622922620465678,8.858719110488892,4.684021472930908,13.5427405834198,163.10502575289817,51.01716958322832,214.12219582834553,164.28534317016602,4.684021472930908,168.96936798095703,0.1,"['CP', 'DT', 'SUT', 'SUT_DT_ADD', 'SW_DW_ADD50']"
59,8.876034121359549,4.789572454267932,13.665606591009325,8.681521892547607,4.696842074394226,13.378364086151123,163.71671467442667,51.344424955306515,215.06113950667842,157.94049072265625,4.696842074394226,162.63733291625977,0.1,"['CP', 'DT', 'SUT', 'SUT_DT_ADD', 'SW_DW_ADD50']"
60,8.839913552807223,4.772485840705134,13.612399347366825,8.725747108459473,4.659586071968079,13.385333061218262,164.8954384096207,51.12927676785377,216.02471579274822,158.58078002929688,4.659586071968079,163.2403678894043,0.1,"['CP', 'DT', 'SUT', 'SUT_DT_ADD', 'SW_DW_ADD50']"
61,8.873657841836252,4.7561858700167745,13.629843773380403,8.851942300796509,4.6847546100616455,13.536696910858154,163.2501698155557,51.183540713402536,214.43371089812248,159.10144805908203,4.6847546100616455,163.78620147705078,0.020000000000000004,"['CP', 'DT', 'SUT', 'SUT_DT_ADD', 'SW_DW_ADD50']"
62,8.62126725719821,4.650383195569439,13.271650468149494,8.422693252563477,4.505495071411133,12.928188562393188,157.9869645641696,49.484488210370465,207.47145326675908,150.87170028686523,4.505495071411133,155.377197265625,0.020000000000000004,"['CP', 'DT', 'SUT', 'SUT_DT_ADD', 'SW_DW_ADD50']"
63,8.457640217196557,4.5860408352267354,13.043681021659605,8.473912477493286,4.540721893310547,13.014634609222412,154.1180917063067,48.99817349833827,203.11626557380922,153.8451385498047,4.540721893310547,158.38585662841797,0.020000000000000004,"['CP', 'DT', 'SUT', 'SUT_DT_ADD', 'SW_DW_ADD50']"
64,8.479342337577574,4.6097030024374686,13.089045340015042,8.398865699768066,4.530125021934509,12.928990840911865,154.40094018751574,49.373969170355025,203.77490923481602,152.70559692382812,4.530125021934509,157.2357177734375,0.020000000000000004,"['CP', 'DT', 'SUT', 'SUT_DT_ADD', 'SW_DW_ADD50']"
65,8.480536045566682,4.595408762654951,13.075944746694256,8.360806703567505,4.510081768035889,12.870888471603394,154.2074929514239,48.969044470017955,203.1765368061681,150.27079010009766,4.510081768035889,154.7808723449707,0.020000000000000004,"['CP', 'DT', 'SUT', 'SUT_DT_ADD', 'SW_DW_ADD50']"
66,8.437699840914819,4.568212539918961,13.005912380833779,8.312737822532654,4.4908647537231445,12.803602457046509,153.4169656076739,49.062594506048384,202.47955912928427,150.01620864868164,4.4908647537231445,154.50707244873047,0.020000000000000004,"['CP', 'DT', 'SUT', 'SUT_DT_ADD', 'SW_DW_ADD50']"
67,8.448012951881655,4.577110813510034,13.025123842300907,8.362153053283691,4.548953175544739,12.91110610961914,153.65194259151335,48.85440100392988,202.50634322627897,150.58891677856445,4.548953175544739,155.13786697387695,0.020000000000000004,"['CP', 'DT', 'SUT', 'SUT_DT_ADD', 'SW_DW_ADD50']"
68,8.423961424058483,4.584950493228051,13.008911932668378,8.388560771942139,4.539786458015442,12.92834734916687,153.5898220923639,49.29938260970577,202.88920544039817,151.3729133605957,4.539786458015442,155.91270065307617,0.020000000000000004,"['CP', 'DT', 'SUT', 'SUT_DT_ADD', 'SW_DW_ADD50']"
69,8.411410254816856,4.5527919646232355,12.96420217329456,8.373556137084961,4.563214540481567,12.936770915985107,152.4958722514491,48.72590784872732,201.22178059239542,149.45719146728516,4.563214540481567,154.02040481567383,0.020000000000000004,"['CP', 'DT', 'SUT', 'SUT_DT_ADD', 'SW_DW_ADD50']"
70,8.438822361730761,4.590139942784464,13.028962319897067,8.360205292701721,4.518309712409973,12.878515005111694,153.02331690634452,48.9960204093687,202.0193378079322,151.5094985961914,4.518309712409973,156.0278091430664,0.020000000000000004,"['CP', 'DT', 'SUT', 'SUT_DT_ADD', 'SW_DW_ADD50']"
71,8.368842278757404,4.561832689469861,12.930674891318045,8.291571974754333,4.491373538970947,12.78294563293457,151.13228287235384,48.8302976546749,199.96258101924772,149.46675872802734,4.491373538970947,153.95813369750977,0.020000000000000004,"['CP', 'DT', 'SUT', 'SUT_DT_ADD', 'SW_DW_ADD50']"
72,8.39059862013786,4.5478960929378385,12.938494620784637,8.386845111846924,4.505621075630188,12.89246654510498,152.22998612926853,48.612159482894405,200.84214635049142,148.47186279296875,4.505621075630188,152.97748184204102,0.020000000000000004,"['CP', 'DT', 'SUT', 'SUT_DT_ADD', 'SW_DW_ADD50']"
73,8.427409925768453,4.554462940462174,12.981872927758001,8.303629398345947,4.501539349555969,12.805168628692627,152.0672381001134,48.549552548316214,200.61678978704637,148.33436584472656,4.501539349555969,152.83590698242188,0.020000000000000004,"['CP', 'DT', 'SUT', 'SUT_DT_ADD', 'SW_DW_ADD50']"
74,8.409473465334985,4.55493966994747,12.96441311990061,8.317033648490906,4.499957919120789,12.816991329193115,152.30882460071194,48.71014650406376,201.01897110477572,148.9703140258789,4.499957919120789,153.47027206420898,0.020000000000000004,"['CP', 'DT', 'SUT', 'SUT_DT_ADD', 'SW_DW_ADD50']"
75,8.36647730488931,4.525230207750874,12.89170757416756,8.28668224811554,4.514493823051453,12.801176309585571,150.9778752480784,48.4762805815666,199.45415619880922,147.68314361572266,4.514493823051453,152.19763946533203,0.020000000000000004,"['CP', 'DT', 'SUT', 'SUT_DT_ADD', 'SW_DW_ADD50']"
76,8.369219964550387,4.569851013921922,12.939070947708622,8.301082730293274,4.499677777290344,12.800760269165039,150.7092742919922,48.67641461280085,199.38568755119078,147.8663673400879,4.499677777290344,152.36604690551758,0.020000000000000004,"['CP', 'DT', 'SUT', 'SUT_DT_ADD', 'SW_DW_ADD50']"
77,8.385166937305081,4.536901797017744,12.922068657413606,8.36692476272583,4.4954423904418945,12.862367153167725,151.64659069430442,48.524505861343876,200.17109827841483,149.75630950927734,4.4954423904418945,154.25175094604492,0.020000000000000004,"['CP', 'DT', 'SUT', 'SUT_DT_ADD', 'SW_DW_ADD50']"
78,8.390894520667292,4.55479226573821,12.945686863314721,8.35040020942688,4.554198384284973,12.904598712921143,150.89734821934854,48.33236571281187,199.2297127016129,150.64694595336914,4.554198384284973,155.20114517211914,0.020000000000000004,"['CP', 'DT', 'SUT', 'SUT_DT_ADD', 'SW_DW_ADD50']"
79,8.404288907204904,4.596071643214072,13.000360550418977,8.304767370223999,4.512929916381836,12.817697525024414,151.6236326156124,49.14840710547663,200.77203959803427,148.0136489868164,4.512929916381836,152.52658081054688,0.020000000000000004,"['CP', 'DT', 'SUT', 'SUT_DT_ADD', 'SW_DW_ADD50']"
80,8.415144612712245,4.553604372086063,12.968748923270933,8.313751459121704,4.506464838981628,12.820216417312622,151.59724721600932,48.571620325888354,200.16886704967868,148.84782028198242,4.506464838981628,153.3542823791504,0.020000000000000004,"['CP', 'DT', 'SUT', 'SUT_DT_ADD', 'SW_DW_ADD50']"
81,8.38508144501717,4.5416139325787945,12.926695392977807,8.326963901519775,4.52039635181427,12.847360372543335,151.2294724987399,48.15651678269909,199.385989281439,149.6956329345703,4.52039635181427,154.2160301208496,0.020000000000000004,"['CP', 'DT', 'SUT', 'SUT_DT_ADD', 'SW_DW_ADD50']"
82,8.367172348883845,4.537098946109895,12.904271310375583,8.320467472076416,4.467629075050354,12.78809666633606,150.7185811688823,48.37748742872669,199.0960683514995,147.61847305297852,4.467629075050354,152.08610153198242,0.004000000000000001,"['CP', 'DT', 'SUT', 'SUT_DT_ADD', 'SW_DW_ADD50']"
83,8.326474128230926,4.501921899857059,12.82839596656061,8.210179090499878,4.46395742893219,12.674136400222778,149.35138579337828,48.00711305679813,197.3584988501764,145.8193244934082,4.46395742893219,150.28328323364258,0.004000000000000001,"['CP', 'DT', 'SUT', 'SUT_DT_ADD', 'SW_DW_ADD50']"
84,8.300457462187737,4.486336261995377,12.786793678037581,8.215622544288635,4.459411382675171,12.675034046173096,148.40030448667466,47.81977142826204,196.22007456133443,145.9933319091797,4.459411382675171,150.45274353027344,0.004000000000000001,"['CP', 'DT', 'SUT', 'SUT_DT_ADD', 'SW_DW_ADD50']"
85,8.281473575099822,4.485312615671465,12.766786144625756,8.224416494369507,4.457668781280518,12.682085037231445,148.38269485965853,47.91106759348223,196.29376122259325,146.0977020263672,4.457668781280518,150.5553741455078,0.004000000000000001,"['CP', 'DT', 'SUT', 'SUT_DT_ADD', 'SW_DW_ADD50']"
86,8.268965428875338,4.47753103317753,12.746496446671024,8.206741452217102,4.458968639373779,12.665709972381592,148.13423648957283,47.626430142310355,195.7606663857737,146.14303970336914,4.458968639373779,150.60200881958008,0.004000000000000001,"['CP', 'DT', 'SUT', 'SUT_DT_ADD', 'SW_DW_ADD50']"
87,8.259194558666598,4.483940447530439,12.743135021578881,8.202039003372192,4.456747651100159,12.658786535263062,148.12101696383567,47.701959671512725,195.82297589701992,145.92922592163086,4.456747651100159,150.3859748840332,0.004000000000000001,"['CP', 'DT', 'SUT', 'SUT_DT_ADD', 'SW_DW_ADD50']"
88,8.264837126578055,4.490236682276572,12.75507382423647,8.206607937812805,4.461403965950012,12.668011665344238,147.97615395822834,47.82328525666268,195.79943896878152,145.71659088134766,4.461403965950012,150.17799377441406,0.004000000000000001,"['CP', 'DT', 'SUT', 'SUT_DT_ADD', 'SW_DW_ADD50']"
89,8.271545256337811,4.483098937619117,12.754644147811398,8.221328258514404,4.459015250205994,12.680343389511108,148.46215574202998,47.57393449352634,196.03608998944682,146.2191619873047,4.459015250205994,150.67818069458008,0.004000000000000001,"['CP', 'DT', 'SUT', 'SUT_DT_ADD', 'SW_DW_ADD50']"
90,8.274849553262033,4.494296166204637,12.769145719466671,8.213932752609253,4.464613437652588,12.67854619026184,148.30761374196697,47.62428640550183,195.93189953219505,146.33549118041992,4.464613437652588,150.80010223388672,0.004000000000000001,"['CP', 'DT', 'SUT', 'SUT_DT_ADD', 'SW_DW_ADD50']"
91,8.267215651850547,4.480895334674466,12.748110986525013,8.199259161949158,4.460488319396973,12.65974736213684,147.978878636514,47.656388313539566,195.63526571950604,145.88353729248047,4.460488319396973,150.34402465820312,0.004000000000000001,"['CP', 'DT', 'SUT', 'SUT_DT_ADD', 'SW_DW_ADD50']"
92,8.259845995133922,4.485840905097223,12.745686900231146,8.204742908477783,4.4639586210250854,12.668701648712158,147.96820560578377,47.683451744817916,195.6516580889302,145.71160507202148,4.4639586210250854,150.1755599975586,0.004000000000000001,"['CP', 'DT', 'SUT', 'SUT_DT_ADD', 'SW_DW_ADD50']"
