Model name :mlp_4_features
Launch training on cuda
Saving best model
{'train_mae_sbp': 10.701102810521279, 'train_mae_dbp': 5.4621342382123395, 'val_mae_sbp': 10.864709615707397, 'val_mae_dbp': 5.573259949684143}
{'train_mae_sbp': 10.731805247645225, 'train_mae_dbp': 5.482326261458859, 'val_mae_sbp': 10.86257290840149, 'val_mae_dbp': 5.57124924659729}
{'train_mae_sbp': 10.72686872174663, 'train_mae_dbp': 5.479843739540346, 'val_mae_sbp': 10.865590333938599, 'val_mae_dbp': 5.5727784633636475}
{'train_mae_sbp': 10.713687404509514, 'train_mae_dbp': 5.47314763838245, 'val_mae_sbp': 10.861447095870972, 'val_mae_dbp': 5.570617914199829}
{'train_mae_sbp': 10.718635528318343, 'train_mae_dbp': 5.47937886945663, 'val_mae_sbp': 10.865818500518799, 'val_mae_dbp': 5.5723254680633545}
{'train_mae_sbp': 10.714664582283266, 'train_mae_dbp': 5.476385701087214, 'val_mae_sbp': 10.86755895614624, 'val_mae_dbp': 5.569640040397644}
{'train_mae_sbp': 10.724476875797395, 'train_mae_dbp': 5.465943920996882, 'val_mae_sbp': 10.866071224212646, 'val_mae_dbp': 5.57203471660614}
{'train_mae_sbp': 10.69646140067808, 'train_mae_dbp': 5.464019990736438, 'val_mae_sbp': 10.861326217651367, 'val_mae_dbp': 5.5731295347213745}
{'train_mae_sbp': 10.74871204745385, 'train_mae_dbp': 5.4724892800854095, 'val_mae_sbp': 10.86767864227295, 'val_mae_dbp': 5.572688698768616}
{'train_mae_sbp': 10.739081936497842, 'train_mae_dbp': 5.478296710598853, 'val_mae_sbp': 10.859726428985596, 'val_mae_dbp': 5.571060299873352}
{'train_mae_sbp': 10.73226611844955, 'train_mae_dbp': 5.477496608611076, 'val_mae_sbp': 10.867299795150757, 'val_mae_dbp': 5.572940230369568}
{'train_mae_sbp': 10.707334887596868, 'train_mae_dbp': 5.47395113975771, 'val_mae_sbp': 10.863208293914795, 'val_mae_dbp': 5.57459282875061}
{'train_mae_sbp': 10.732427043299522, 'train_mae_dbp': 5.478537713327715, 'val_mae_sbp': 10.862621784210205, 'val_mae_dbp': 5.570817947387695}
{'train_mae_sbp': 10.708358856939501, 'train_mae_dbp': 5.469299377933625, 'val_mae_sbp': 10.864943742752075, 'val_mae_dbp': 5.573317050933838}
{'train_mae_sbp': 10.732503706409085, 'train_mae_dbp': 5.4719061851501465, 'val_mae_sbp': 10.86708664894104, 'val_mae_dbp': 5.569621205329895}
{'train_mae_sbp': 10.718858411235194, 'train_mae_dbp': 5.477547199495377, 'val_mae_sbp': 10.868070363998413, 'val_mae_dbp': 5.568365573883057}
{'train_mae_sbp': 10.721049924050607, 'train_mae_dbp': 5.4734847622533, 'val_mae_sbp': 10.868291854858398, 'val_mae_dbp': 5.568732738494873}
{'train_mae_sbp': 10.728065459958968, 'train_mae_dbp': 5.472402572631836, 'val_mae_sbp': 10.863536596298218, 'val_mae_dbp': 5.573444962501526}
{'train_mae_sbp': 10.717217537664599, 'train_mae_dbp': 5.471118850092734, 'val_mae_sbp': 10.863889455795288, 'val_mae_dbp': 5.574154853820801}
{'train_mae_sbp': 10.758571378646359, 'train_mae_dbp': 5.483330911205661, 'val_mae_sbp': 10.861866235733032, 'val_mae_dbp': 5.573334693908691}
{'train_mae_sbp': 10.72411331053703, 'train_mae_dbp': 5.468921307594545, 'val_mae_sbp': 10.86232852935791, 'val_mae_dbp': 5.572076082229614}
{'train_mae_sbp': 10.73272446663149, 'train_mae_dbp': 5.483588833962718, 'val_mae_sbp': 10.867064952850342, 'val_mae_dbp': 5.570239305496216}
{'train_mae_sbp': 10.726841618937831, 'train_mae_dbp': 5.467176160504741, 'val_mae_sbp': 10.86513900756836, 'val_mae_dbp': 5.574751377105713}
{'train_mae_sbp': 10.744698524475098, 'train_mae_dbp': 5.481879588096373, 'val_mae_sbp': 10.862833738327026, 'val_mae_dbp': 5.573114633560181}
{'train_mae_sbp': 10.718577846404045, 'train_mae_dbp': 5.4716665052598525, 'val_mae_sbp': 10.865020751953125, 'val_mae_dbp': 5.574773788452148}
{'train_mae_sbp': 10.716983764402327, 'train_mae_dbp': 5.468137095051427, 'val_mae_sbp': 10.862629652023315, 'val_mae_dbp': 5.572460889816284}
{'train_mae_sbp': 10.735614715083953, 'train_mae_dbp': 5.467375186181838, 'val_mae_sbp': 10.863650798797607, 'val_mae_dbp': 5.5714017152786255}
{'train_mae_sbp': 10.72991165038078, 'train_mae_dbp': 5.47680676367975, 'val_mae_sbp': 10.862785577774048, 'val_mae_dbp': 5.570997714996338}
{'train_mae_sbp': 10.697852073177215, 'train_mae_dbp': 5.469270798467821, 'val_mae_sbp': 10.865179061889648, 'val_mae_dbp': 5.5740286111831665}
{'train_mae_sbp': 10.717949344265845, 'train_mae_dbp': 5.4778108442983315, 'val_mae_sbp': 10.86396837234497, 'val_mae_dbp': 5.574996590614319}
Loading best model state : F:\Projets\Gaby project\NeuralnetworkBPestimationTorch\logs/experiments\mlp_4_features\mlp_4_features.pt
