Epoch,epoch,train_mae_sbp,train_mae_dbp,train_mae,val_mae_sbp,val_mae_dbp,val_mae,train_mse_sbp,train_mse_dbp,train_mse,val_mse_sbp,val_mse_dbp,val_mse,lr,features
10,10,7.8252151858422065,4.4322645279668995,12.257479698427263,7.937338590621948,4.344162344932556,12.281501054763794,128.35415427915513,41.41432989797285,169.76848380796372,128.8705291748047,4.344162344932556,133.21469116210938,0.1,"['CP', 'DT', 'SUT', 'DW10', 'SW_DW_ADD10', 'SW_DW_DIV_10', 'DW25', 'SW_DW_ADD25', 'SW_DW_DIV_25', 'DW33', 'SW_DW_ADD33', 'SW_DW_DIV_33', 'DW50', 'SW_DW_ADD50', 'SW_DW_DIV_50', 'DW66', 'SW_DW_ADD66', 'SW_DW_DIV_66', 'DW75', 'SW_DW_ADD75', 'SW_DW_DIV_75']"
11,11,7.721191329340781,4.3079411445125455,12.029132535380702,8.13841962814331,4.4079930782318115,12.546412706375122,126.03541934105658,38.99358737084173,165.0290059735698,134.0005702972412,4.4079930782318115,138.40856170654297,0.1,"['CP', 'DT', 'SUT', 'DW10', 'SW_DW_ADD10', 'SW_DW_DIV_10', 'DW25', 'SW_DW_ADD25', 'SW_DW_DIV_25', 'DW33', 'SW_DW_ADD33', 'SW_DW_DIV_33', 'DW50', 'SW_DW_ADD50', 'SW_DW_DIV_50', 'DW66', 'SW_DW_ADD66', 'SW_DW_DIV_66', 'DW75', 'SW_DW_ADD75', 'SW_DW_DIV_75']"
12,12,7.677224220768098,4.259776807600452,11.937001012986705,7.708338022232056,4.148359060287476,11.85669732093811,123.45096120526713,39.011591942079605,162.46255296276462,124.28640747070312,4.148359060287476,128.43476676940918,0.1,"['CP', 'DT', 'SUT', 'DW10', 'SW_DW_ADD10', 'SW_DW_DIV_10', 'DW25', 'SW_DW_ADD25', 'SW_DW_DIV_25', 'DW33', 'SW_DW_ADD33', 'SW_DW_DIV_33', 'DW50', 'SW_DW_ADD50', 'SW_DW_DIV_50', 'DW66', 'SW_DW_ADD66', 'SW_DW_DIV_66', 'DW75', 'SW_DW_ADD75', 'SW_DW_DIV_75']"
13,13,7.645733294948455,4.233669457897063,11.879402745154596,7.588658094406128,4.1897953748703,11.778453588485718,124.01346834244266,38.17082657352571,162.18429417763986,116.15214729309082,4.1897953748703,120.34194374084473,0.1,"['CP', 'DT', 'SUT', 'DW10', 'SW_DW_ADD10', 'SW_DW_DIV_10', 'DW25', 'SW_DW_ADD25', 'SW_DW_DIV_25', 'DW33', 'SW_DW_ADD33', 'SW_DW_DIV_33', 'DW50', 'SW_DW_ADD50', 'SW_DW_DIV_50', 'DW66', 'SW_DW_ADD66', 'SW_DW_DIV_66', 'DW75', 'SW_DW_ADD75', 'SW_DW_DIV_75']"
14,14,7.551291096595026,4.19741189864374,11.748703002929688,7.633614420890808,4.130482912063599,11.764097452163696,121.73026226412865,37.449335221321356,159.17959594726562,122.3569278717041,4.130482912063599,126.4874095916748,0.1,"['CP', 'DT', 'SUT', 'DW10', 'SW_DW_ADD10', 'SW_DW_DIV_10', 'DW25', 'SW_DW_ADD25', 'SW_DW_DIV_25', 'DW33', 'SW_DW_ADD33', 'SW_DW_DIV_33', 'DW50', 'SW_DW_ADD50', 'SW_DW_DIV_50', 'DW66', 'SW_DW_ADD66', 'SW_DW_DIV_66', 'DW75', 'SW_DW_ADD75', 'SW_DW_DIV_75']"
15,15,7.491687128620763,4.153676048401864,11.64536306934972,7.800118327140808,4.279558777809143,12.07967734336853,119.65708185011341,36.91603728263609,156.5731191327495,124.55521392822266,4.279558777809143,128.83477401733398,0.1,"['CP', 'DT', 'SUT', 'DW10', 'SW_DW_ADD10', 'SW_DW_DIV_10', 'DW25', 'SW_DW_ADD25', 'SW_DW_DIV_25', 'DW33', 'SW_DW_ADD33', 'SW_DW_DIV_33', 'DW50', 'SW_DW_ADD50', 'SW_DW_DIV_50', 'DW66', 'SW_DW_ADD66', 'SW_DW_DIV_66', 'DW75', 'SW_DW_ADD75', 'SW_DW_DIV_75']"
16,16,7.567142378899359,4.149021433245752,11.716163819836032,7.882773518562317,4.21303117275238,12.095804691314697,121.97374725341797,36.74789680973176,158.72164473995085,128.45808029174805,4.21303117275238,132.67111206054688,0.1,"['CP', 'DT', 'SUT', 'DW10', 'SW_DW_ADD10', 'SW_DW_DIV_10', 'DW25', 'SW_DW_ADD25', 'SW_DW_DIV_25', 'DW33', 'SW_DW_ADD33', 'SW_DW_DIV_33', 'DW50', 'SW_DW_ADD50', 'SW_DW_DIV_50', 'DW66', 'SW_DW_ADD66', 'SW_DW_DIV_66', 'DW75', 'SW_DW_ADD75', 'SW_DW_DIV_75']"
17,17,7.5161712092738,4.153742190330259,11.669913384222216,7.566757321357727,4.122612118721008,11.689369440078735,120.80886643932712,36.8023425686744,157.6112090080015,117.29448509216309,4.122612118721008,121.4170970916748,0.1,"['CP', 'DT', 'SUT', 'DW10', 'SW_DW_ADD10', 'SW_DW_DIV_10', 'DW25', 'SW_DW_ADD25', 'SW_DW_DIV_25', 'DW33', 'SW_DW_ADD33', 'SW_DW_DIV_33', 'DW50', 'SW_DW_ADD50', 'SW_DW_DIV_50', 'DW66', 'SW_DW_ADD66', 'SW_DW_DIV_66', 'DW75', 'SW_DW_ADD75', 'SW_DW_DIV_75']"
18,18,7.394720523588119,4.052000368795087,11.446720830855831,7.351526141166687,4.034898817539215,11.386424779891968,117.85896719655683,35.80827288473806,153.667240265877,113.69133758544922,4.034898817539215,117.72623634338379,0.1,"['CP', 'DT', 'SUT', 'DW10', 'SW_DW_ADD10', 'SW_DW_DIV_10', 'DW25', 'SW_DW_ADD25', 'SW_DW_DIV_25', 'DW33', 'SW_DW_ADD33', 'SW_DW_DIV_33', 'DW50', 'SW_DW_ADD50', 'SW_DW_DIV_50', 'DW66', 'SW_DW_ADD66', 'SW_DW_DIV_66', 'DW75', 'SW_DW_ADD75', 'SW_DW_DIV_75']"
19,19,7.337883349387877,4.032046171926683,11.369929529005482,7.659947037696838,4.036447823047638,11.696394920349121,116.12308822139617,35.77571555106871,151.89880321871848,122.20712471008301,4.036447823047638,126.24357414245605,0.1,"['CP', 'DT', 'SUT', 'DW10', 'SW_DW_ADD10', 'SW_DW_DIV_10', 'DW25', 'SW_DW_ADD25', 'SW_DW_DIV_25', 'DW33', 'SW_DW_ADD33', 'SW_DW_DIV_33', 'DW50', 'SW_DW_ADD50', 'SW_DW_DIV_50', 'DW66', 'SW_DW_ADD66', 'SW_DW_DIV_66', 'DW75', 'SW_DW_ADD75', 'SW_DW_DIV_75']"
20,20,7.437267134266515,4.046535207379248,11.483802303191155,7.556737065315247,4.017634987831116,11.574371814727783,120.03409010364163,35.97681660805979,156.01090708086568,117.6499137878418,4.017634987831116,121.66754913330078,0.1,"['CP', 'DT', 'SUT', 'DW10', 'SW_DW_ADD10', 'SW_DW_DIV_10', 'DW25', 'SW_DW_ADD25', 'SW_DW_DIV_25', 'DW33', 'SW_DW_ADD33', 'SW_DW_DIV_33', 'DW50', 'SW_DW_ADD50', 'SW_DW_DIV_50', 'DW66', 'SW_DW_ADD66', 'SW_DW_DIV_66', 'DW75', 'SW_DW_ADD75', 'SW_DW_DIV_75']"
21,21,7.3493087830082064,4.01129101937817,11.360599825459142,7.362402677536011,4.040033280849457,11.402436017990112,116.04830588063886,35.10940348717474,151.15771041377897,114.38637733459473,4.040033280849457,118.42641067504883,0.1,"['CP', 'DT', 'SUT', 'DW10', 'SW_DW_ADD10', 'SW_DW_DIV_10', 'DW25', 'SW_DW_ADD25', 'SW_DW_DIV_25', 'DW33', 'SW_DW_ADD33', 'SW_DW_DIV_33', 'DW50', 'SW_DW_ADD50', 'SW_DW_DIV_50', 'DW66', 'SW_DW_ADD66', 'SW_DW_DIV_66', 'DW75', 'SW_DW_ADD75', 'SW_DW_DIV_75']"
22,22,7.305579769995905,3.98539218594951,11.290972002090946,7.495591998100281,3.8949671387672424,11.390558958053589,115.60828473491054,35.1838436126709,150.79212803994454,116.36509323120117,3.8949671387672424,120.26006126403809,0.1,"['CP', 'DT', 'SUT', 'DW10', 'SW_DW_ADD10', 'SW_DW_DIV_10', 'DW25', 'SW_DW_ADD25', 'SW_DW_DIV_25', 'DW33', 'SW_DW_ADD33', 'SW_DW_DIV_33', 'DW50', 'SW_DW_ADD50', 'SW_DW_DIV_50', 'DW66', 'SW_DW_ADD66', 'SW_DW_DIV_66', 'DW75', 'SW_DW_ADD75', 'SW_DW_DIV_75']"
23,23,7.30496403478807,3.982395656647221,11.287359699126213,7.4332098960876465,4.097494602203369,11.530704498291016,115.93854448872227,35.07912340471822,151.01766770885837,116.19719123840332,4.097494602203369,120.29468536376953,0.1,"['CP', 'DT', 'SUT', 'DW10', 'SW_DW_ADD10', 'SW_DW_DIV_10', 'DW25', 'SW_DW_ADD25', 'SW_DW_DIV_25', 'DW33', 'SW_DW_ADD33', 'SW_DW_DIV_33', 'DW50', 'SW_DW_ADD50', 'SW_DW_DIV_50', 'DW66', 'SW_DW_ADD66', 'SW_DW_DIV_66', 'DW75', 'SW_DW_ADD75', 'SW_DW_DIV_75']"
24,24,7.266923781364195,3.967261468210528,11.23418528033841,7.516506195068359,4.10104763507843,11.6175537109375,115.21027571155179,35.31445755497102,150.52473498928933,115.39262962341309,4.10104763507843,119.49367713928223,0.020000000000000004,"['CP', 'DT', 'SUT', 'DW10', 'SW_DW_ADD10', 'SW_DW_DIV_10', 'DW25', 'SW_DW_ADD25', 'SW_DW_DIV_25', 'DW33', 'SW_DW_ADD33', 'SW_DW_DIV_33', 'DW50', 'SW_DW_ADD50', 'SW_DW_DIV_50', 'DW66', 'SW_DW_ADD66', 'SW_DW_DIV_66', 'DW75', 'SW_DW_ADD75', 'SW_DW_DIV_75']"
25,25,6.91651427361273,3.8022004712012505,10.718714775577668,7.025732755661011,3.779538869857788,10.80527138710022,107.77394300891507,33.26082389585434,141.0347669047694,106.1826286315918,3.779538869857788,109.96216773986816,0.020000000000000004,"['CP', 'DT', 'SUT', 'DW10', 'SW_DW_ADD10', 'SW_DW_DIV_10', 'DW25', 'SW_DW_ADD25', 'SW_DW_DIV_25', 'DW33', 'SW_DW_ADD33', 'SW_DW_DIV_33', 'DW50', 'SW_DW_ADD50', 'SW_DW_DIV_50', 'DW66', 'SW_DW_ADD66', 'SW_DW_DIV_66', 'DW75', 'SW_DW_ADD75', 'SW_DW_DIV_75']"
26,26,6.813225423136065,3.7432767421968522,10.556502126878307,6.991757035255432,3.775633990764618,10.767390966415405,105.22132996589907,32.51961320446384,137.7409434164724,104.69990921020508,3.775633990764618,108.47554397583008,0.020000000000000004,"['CP', 'DT', 'SUT', 'DW10', 'SW_DW_ADD10', 'SW_DW_DIV_10', 'DW25', 'SW_DW_ADD25', 'SW_DW_DIV_25', 'DW33', 'SW_DW_ADD33', 'SW_DW_DIV_33', 'DW50', 'SW_DW_ADD50', 'SW_DW_DIV_50', 'DW66', 'SW_DW_ADD66', 'SW_DW_DIV_66', 'DW75', 'SW_DW_ADD75', 'SW_DW_DIV_75']"
27,27,6.767517366716938,3.7125143158820366,10.480031628762521,7.020583987236023,3.7656006813049316,10.786184787750244,104.5837171000819,32.1487840837048,136.73250087614983,106.0649642944336,3.7656006813049316,109.83056640625,0.020000000000000004,"['CP', 'DT', 'SUT', 'DW10', 'SW_DW_ADD10', 'SW_DW_DIV_10', 'DW25', 'SW_DW_ADD25', 'SW_DW_DIV_25', 'DW33', 'SW_DW_ADD33', 'SW_DW_DIV_33', 'DW50', 'SW_DW_ADD50', 'SW_DW_DIV_50', 'DW66', 'SW_DW_ADD66', 'SW_DW_DIV_66', 'DW75', 'SW_DW_ADD75', 'SW_DW_DIV_75']"
28,28,6.74668175174344,3.6895007318066013,10.436182483550041,6.977585196495056,3.7876389622688293,10.765223979949951,103.48993510584677,32.02023598455614,135.51017047512917,103.4761905670166,3.7876389622688293,107.26382827758789,0.020000000000000004,"['CP', 'DT', 'SUT', 'DW10', 'SW_DW_ADD10', 'SW_DW_DIV_10', 'DW25', 'SW_DW_ADD25', 'SW_DW_DIV_25', 'DW33', 'SW_DW_ADD33', 'SW_DW_DIV_33', 'DW50', 'SW_DW_ADD50', 'SW_DW_DIV_50', 'DW66', 'SW_DW_ADD66', 'SW_DW_DIV_66', 'DW75', 'SW_DW_ADD75', 'SW_DW_DIV_75']"
29,29,6.743604829234462,3.7101365212471253,10.4537413197179,6.947579860687256,3.8040350675582886,10.751615047454834,103.39690768334174,32.143976334602606,135.54088371030747,105.3520278930664,3.8040350675582886,109.15606117248535,0.020000000000000004,"['CP', 'DT', 'SUT', 'DW10', 'SW_DW_ADD10', 'SW_DW_DIV_10', 'DW25', 'SW_DW_ADD25', 'SW_DW_DIV_25', 'DW33', 'SW_DW_ADD33', 'SW_DW_DIV_33', 'DW50', 'SW_DW_ADD50', 'SW_DW_DIV_50', 'DW66', 'SW_DW_ADD66', 'SW_DW_DIV_66', 'DW75', 'SW_DW_ADD75', 'SW_DW_DIV_75']"
30,30,6.7428215549838155,3.6844996252367572,10.427321157147807,6.94866156578064,3.7499301433563232,10.698591709136963,103.54238104051159,31.696321487426758,135.23870209724672,104.99218940734863,3.7499301433563232,108.74211883544922,0.020000000000000004,"['CP', 'DT', 'SUT', 'DW10', 'SW_DW_ADD10', 'SW_DW_DIV_10', 'DW25', 'SW_DW_ADD25', 'SW_DW_DIV_25', 'DW33', 'SW_DW_ADD33', 'SW_DW_DIV_33', 'DW50', 'SW_DW_ADD50', 'SW_DW_DIV_50', 'DW66', 'SW_DW_ADD66', 'SW_DW_DIV_66', 'DW75', 'SW_DW_ADD75', 'SW_DW_DIV_75']"
31,31,6.72572841951924,3.6756683318845687,10.401396689876433,6.977973937988281,3.7319897413253784,10.70996356010437,103.12015730334866,31.80863368126654,134.92879215363533,104.30663871765137,3.7319897413253784,108.03862953186035,0.020000000000000004,"['CP', 'DT', 'SUT', 'DW10', 'SW_DW_ADD10', 'SW_DW_DIV_10', 'DW25', 'SW_DW_ADD25', 'SW_DW_DIV_25', 'DW33', 'SW_DW_ADD33', 'SW_DW_DIV_33', 'DW50', 'SW_DW_ADD50', 'SW_DW_DIV_50', 'DW66', 'SW_DW_ADD66', 'SW_DW_DIV_66', 'DW75', 'SW_DW_ADD75', 'SW_DW_DIV_75']"
32,32,6.732424582204511,3.6783636000848587,10.410788197671213,6.978472948074341,3.7456169724464417,10.724090099334717,103.3731212000693,31.805951764506677,135.17907271846647,103.99109268188477,3.7456169724464417,107.73670959472656,0.020000000000000004,"['CP', 'DT', 'SUT', 'DW10', 'SW_DW_ADD10', 'SW_DW_DIV_10', 'DW25', 'SW_DW_ADD25', 'SW_DW_DIV_25', 'DW33', 'SW_DW_ADD33', 'SW_DW_DIV_33', 'DW50', 'SW_DW_ADD50', 'SW_DW_DIV_50', 'DW66', 'SW_DW_ADD66', 'SW_DW_DIV_66', 'DW75', 'SW_DW_ADD75', 'SW_DW_DIV_75']"
33,33,6.670835341176679,3.66175583101088,10.332591118351106,6.956680417060852,3.710266947746277,10.66694712638855,101.80215970931515,31.474348560456306,133.27650722380608,104.00782585144043,3.710266947746277,107.71809387207031,0.020000000000000004,"['CP', 'DT', 'SUT', 'DW10', 'SW_DW_ADD10', 'SW_DW_DIV_10', 'DW25', 'SW_DW_ADD25', 'SW_DW_DIV_25', 'DW33', 'SW_DW_ADD33', 'SW_DW_DIV_33', 'DW50', 'SW_DW_ADD50', 'SW_DW_DIV_50', 'DW66', 'SW_DW_ADD66', 'SW_DW_DIV_66', 'DW75', 'SW_DW_ADD75', 'SW_DW_DIV_75']"
34,34,6.761044794513333,3.69495040370572,10.455995221291818,6.886730074882507,3.772355377674103,10.659085512161255,103.44871127220893,31.790154980074973,135.2388664983934,102.5840950012207,3.772355377674103,106.3564510345459,0.020000000000000004,"['CP', 'DT', 'SUT', 'DW10', 'SW_DW_ADD10', 'SW_DW_DIV_10', 'DW25', 'SW_DW_ADD25', 'SW_DW_DIV_25', 'DW33', 'SW_DW_ADD33', 'SW_DW_DIV_33', 'DW50', 'SW_DW_ADD50', 'SW_DW_DIV_50', 'DW66', 'SW_DW_ADD66', 'SW_DW_DIV_66', 'DW75', 'SW_DW_ADD75', 'SW_DW_DIV_75']"
35,35,6.679646307422269,3.69882393652393,10.378470205491588,7.016863584518433,3.7689085006713867,10.78577184677124,101.97815409014302,31.84659847136467,133.82475231539817,106.40101051330566,3.7689085006713867,110.169921875,0.020000000000000004,"['CP', 'DT', 'SUT', 'DW10', 'SW_DW_ADD10', 'SW_DW_DIV_10', 'DW25', 'SW_DW_ADD25', 'SW_DW_DIV_25', 'DW33', 'SW_DW_ADD33', 'SW_DW_DIV_33', 'DW50', 'SW_DW_ADD50', 'SW_DW_DIV_50', 'DW66', 'SW_DW_ADD66', 'SW_DW_DIV_66', 'DW75', 'SW_DW_ADD75', 'SW_DW_DIV_75']"
36,36,6.670495910029257,3.654075868668095,10.324571794079196,6.9082194566726685,3.710102915763855,10.618322610855103,101.69847033100743,31.507502894247732,133.20597297914566,103.22394180297852,3.710102915763855,106.93404579162598,0.020000000000000004,"['CP', 'DT', 'SUT', 'DW10', 'SW_DW_ADD10', 'SW_DW_DIV_10', 'DW25', 'SW_DW_ADD25', 'SW_DW_DIV_25', 'DW33', 'SW_DW_ADD33', 'SW_DW_DIV_33', 'DW50', 'SW_DW_ADD50', 'SW_DW_DIV_50', 'DW66', 'SW_DW_ADD66', 'SW_DW_DIV_66', 'DW75', 'SW_DW_ADD75', 'SW_DW_DIV_75']"
37,37,6.678437217589347,3.6579873177313034,10.336424550702494,6.878496766090393,3.7042259573936462,10.582722663879395,101.7449682912519,31.52676803834977,133.27173589891004,101.85771942138672,3.7042259573936462,105.56194686889648,0.020000000000000004,"['CP', 'DT', 'SUT', 'DW10', 'SW_DW_ADD10', 'SW_DW_DIV_10', 'DW25', 'SW_DW_ADD25', 'SW_DW_DIV_25', 'DW33', 'SW_DW_ADD33', 'SW_DW_DIV_33', 'DW50', 'SW_DW_ADD50', 'SW_DW_DIV_50', 'DW66', 'SW_DW_ADD66', 'SW_DW_DIV_66', 'DW75', 'SW_DW_ADD75', 'SW_DW_DIV_75']"
38,38,6.675456231640231,3.6571645890512774,10.332620805309665,6.941497445106506,3.7142802476882935,10.655777931213379,101.85438069989604,31.51071419254426,133.36509507702243,103.9600658416748,3.7142802476882935,107.67434692382812,0.020000000000000004,"['CP', 'DT', 'SUT', 'DW10', 'SW_DW_ADD10', 'SW_DW_DIV_10', 'DW25', 'SW_DW_ADD25', 'SW_DW_DIV_25', 'DW33', 'SW_DW_ADD33', 'SW_DW_DIV_33', 'DW50', 'SW_DW_ADD50', 'SW_DW_DIV_50', 'DW66', 'SW_DW_ADD66', 'SW_DW_DIV_66', 'DW75', 'SW_DW_ADD75', 'SW_DW_DIV_75']"
39,39,6.648168533079086,3.6415376047934256,10.28970613787251,6.879594802856445,3.725870907306671,10.60546588897705,101.08100226617628,31.398325950868667,132.47932926301033,101.67482566833496,3.725870907306671,105.40069580078125,0.020000000000000004,"['CP', 'DT', 'SUT', 'DW10', 'SW_DW_ADD10', 'SW_DW_DIV_10', 'DW25', 'SW_DW_ADD25', 'SW_DW_DIV_25', 'DW33', 'SW_DW_ADD33', 'SW_DW_DIV_33', 'DW50', 'SW_DW_ADD50', 'SW_DW_DIV_50', 'DW66', 'SW_DW_ADD66', 'SW_DW_DIV_66', 'DW75', 'SW_DW_ADD75', 'SW_DW_DIV_75']"
40,40,6.641189359849499,3.6425489764059744,10.283738259346254,6.9406691789627075,3.7462868094444275,10.68695592880249,101.38036247991747,31.404548337382654,132.78491063271798,104.08223533630371,3.7462868094444275,107.82852172851562,0.020000000000000004,"['CP', 'DT', 'SUT', 'DW10', 'SW_DW_ADD10', 'SW_DW_DIV_10', 'DW25', 'SW_DW_ADD25', 'SW_DW_DIV_25', 'DW33', 'SW_DW_ADD33', 'SW_DW_DIV_33', 'DW50', 'SW_DW_ADD50', 'SW_DW_DIV_50', 'DW66', 'SW_DW_ADD66', 'SW_DW_DIV_66', 'DW75', 'SW_DW_ADD75', 'SW_DW_DIV_75']"
41,41,6.7193888233553976,3.668090589584843,10.387479412940241,6.8474026918411255,3.704021453857422,10.551424264907837,102.17591218025454,31.625833818989417,133.80174575313444,101.05573654174805,3.704021453857422,104.75975608825684,0.020000000000000004,"['CP', 'DT', 'SUT', 'DW10', 'SW_DW_ADD10', 'SW_DW_DIV_10', 'DW25', 'SW_DW_ADD25', 'SW_DW_DIV_25', 'DW33', 'SW_DW_ADD33', 'SW_DW_DIV_33', 'DW50', 'SW_DW_ADD50', 'SW_DW_DIV_50', 'DW66', 'SW_DW_ADD66', 'SW_DW_DIV_66', 'DW75', 'SW_DW_ADD75', 'SW_DW_DIV_75']"
